country,year,exports,imports,gdp,net_exports
CIV,1970,520616378.894426,423656563.999127,1455482795.40691,96959814.89529902
CIV,1971,510247677.249857,450325383.145092,1584128509.46873,59922294.104765
CIV,1972,619773296.917167,536449117.143812,1849400401.64724,83324179.77335495
CIV,1973,896858258.033993,833598100.182367,2508421426.17572,63260157.85162604
CIV,1974,1402964048.87337,1178207291.35174,3070152309.21903,224756757.52163005
CIV,1975,1430151941.39037,1424552666.21841,3893839190.26806,5599275.171959877
CIV,1976,1946009810.71837,1689889783.19501,4662053824.83955,256120027.52336
CIV,1977,2670550587.68452,2276134494.58685,6265068189.37782,394416093.0976696
CIV,1978,2885367253.03744,2957601064.73636,7900526298.31993,-72233811.69892025
CIV,1979,3163758913.97304,3443467185.68986,9142933966.79465,-279708271.71681976
CIV,1980,3561631957.71593,4190183015.10527,10175617609.0962,-628551057.3893399
CIV,1981,2966163806.58738,3565652807.22214,8432589942.39434,-599489000.6347599
CIV,1982,2756186089.37426,2975902018.21266,7567110848.92228,-219715928.8383999
CIV,1983,2527383512.60462,2442621281.52507,6838184772.52063,84762231.07954979
CIV,1984,3100078628.84966,2175044039.26407,6841639246.8996,925034589.5855899
CIV,1985,3263790016.89485,2260591396.00163,6977650643.99488,1003198620.89322
CIV,1986,3617154609.06494,2764108254.99527,9158302099.57957,853046354.0696702
CIV,1987,3372301898.82854,2987989286.97401,10087654464.8168,384312611.85452986
CIV,1988,3126609347.62883,2860181526.21554,10255169805.7996,266427821.41329002
CIV,1989,3125624101.39681,2835035997.91929,9757410644.6679,290588103.47752
CIV,1990,3421191519.26469,2926930087.2649,10795850582.779,494261431.9997897
CIV,1991,3149018975.99396,2831550713.63389,10492628580.7484,317468262.36006975
CIV,1992,3558855910.68988,3135722383.40696,11152971273.9383,423133527.2829199
CIV,1993,3252142767.42408,2861522279.0438,11045760288.1206,390620488.38028
CIV,1994,3369268861.33542,2436641866.04791,8313557510.14757,932626995.2875099
CIV,1995,4593584042.87546,3788785245.21281,11000146266.5135,804798797.6626496
CIV,1996,5069827394.81855,4472517351.15402,18071152830.6101,597310043.6645298
CIV,1997,5082544458.92014,4664272133.84772,18047558037.7036,418272325.0724201
CIV,1998,5333495972.78523,5193200980.87678,19619654755.679,140294991.90845013
CIV,1999,5423051765.22103,5124618233.32209,18870992455.568,298433531.8989401
CIV,2000,4606906376.9471,4504767963.76507,16577533891.8785,102138413.18202972
CIV,2001,4617823364.17054,4310942884.96073,16810537043.8407,306880479.20981026
CIV,2002,5662064299.80612,4430687717.01538,18054383320.8474,1231376582.79074
CIV,2003,6107969564.25877,5210727693.41797,21251754340.4305,897241870.8408003
CIV,2004,7086390530.61889,6577555506.55978,23510575681.3686,508835024.0591097
CIV,2005,7662724560.14131,7437492764.43435,24036918703.1747,225231795.70695972
CIV,2006,8302651291.84657,7799176142.0585,25281413263.3712,503475149.7880697
CIV,2007,8769225735.9938,8898369156.89254,28760090953.3081,-129143420.89874077
CIV,2008,10568912669.8982,10539361094.8121,34078240293.2559,29551575.086099625
CIV,2009,12000249512.7388,10593072868.4675,33886813250.2036,1407176644.2712994
CIV,2010,11703514551.0641,11869039598.9273,34936307980.063,-165525047.86319923
CIV,2011,12946046205.3421,10800620106.4234,36693710801.3976,2145426098.9186993
CIV,2012,12699449618.4278,12821464752.2405,36302302877.2977,-122015133.81270027
CIV,2013,12469056844.6353,12482686215.408,42760235484.6093,-13629370.772701263
CIV,2014,13752704950.0207,12466424412.7778,48843005613.7091,1286280537.2429008
CIV,2015,12531890057.4258,11618511648.5973,45815005169.2651,913378408.8285007
CIV,2016,12073797174.534,10951634334.4131,48407761036.8238,1122162840.120901
CIV,2017,13390010535.4842,12163812786.1254,52512343996.69,1226197749.358799
CIV,2018,13281208105.2104,13661082703.3125,58522477786.6889,-379874598.1021004
CIV,2019,13683059068.9034,13284189624.8842,60382894697.3557,398869444.0192013
CIV,2020,13231732415.0367,13203807830.5952,63027852805.4204,27924584.44149971
CIV,2021,16230487159.2541,16610109080.0793,72794636653.7793,-379621920.8251991
CIV,2022,17211115086.1283,20283249155.7514,70173140101.4315,-3072134069.6231003
CIV,2023,19340237826.0703,22127698957.9517,78875489245.0538,-2787461131.8813972
CMR,1960,,,614206068.497266,
CMR,1961,,,652777608.320492,
CMR,1962,,,694247864.3789,
CMR,1963,,,718320845.044338,
CMR,1964,,,776650176.904453,
CMR,1965,193421237.837933,197501862.128706,814083265.511426,-4080624.2907730043
CMR,1966,178688819.971612,200668814.902954,851112534.552636,-21979994.931342006
CMR,1967,193088699.930079,211381299.692443,936175260.030919,-18292599.762364
CMR,1968,231454654.838626,257710416.898138,1046191217.79942,-26255762.05951199
CMR,1969,257346671.730306,251576564.837097,1100551488.62689,5770106.89320901
CMR,1970,301733187.275657,284005473.497936,1151216992.88095,17727713.777720988
CMR,1971,284721121.684101,335928206.688104,1236941394.11447,-51207085.00400299
CMR,1972,305521571.252187,390830241.003698,1498251889.66287,-85308669.75151098
CMR,1973,393469130.801202,456280562.5251,1901393361.02282,-62811431.72389799
CMR,1974,548805300.693213,491889089.579268,2157415532.54796,56916211.11394501
CMR,1975,648117760.060174,729774049.065642,2857037371.05886,-81656289.00546801
CMR,1976,656202835.889513,793051292.875754,2898090001.8562,-136848456.98624098
CMR,1977,850701204.288005,943911998.715629,3394664024.05503,-93210794.42762399
CMR,1978,1103007001.90104,1311288738.52423,4662852583.13256,-208281736.62318993
CMR,1979,1247639813.74646,1671668197.52484,5919002982.602,-424028383.77838016
CMR,1980,1861186771.24249,1810903418.93232,6674569046.6832,50283352.310169935
CMR,1981,1445617473.66066,1878440367.00455,6610938616.6643,-432822893.34388995
CMR,1982,2195884892.67123,1911383891.40757,6611255963.83584,284501001.26365995
CMR,1983,2088376143.28872,2013215078.02915,6870200009.90065,75161065.25956988
CMR,1984,2447934059.896,2266220105.22206,7311938026.36713,181713954.6739397
CMR,1985,2858134100.85175,2698093752.94531,8544810497.9889,160040347.90643978
CMR,1986,2760485196.05949,2694449197.72433,11857056199.0765,66035998.335160255
CMR,1987,2178543700.78274,2691627935.77175,13049659981.1373,-513084234.98900986
CMR,1988,1961804001.92354,1953074690.70346,12236057362.4917,8729311.220080137
CMR,1989,2280376116.79814,1956872129.52413,11012566195.0255,323503987.27400994
CMR,1990,2485421487.55571,2132071772.35126,12314482627.8454,353349715.2044499
CMR,1991,2367905903.71539,1733392181.11812,11840192296.3893,634513722.5972703
CMR,1992,2480390363.88588,2211014452.61616,12071775335.0433,269375911.2697201
CMR,1993,2652315493.28416,1580660005.21912,16181814712.5295,1071655488.0650401
CMR,1994,1912336305.59926,1378107626.09256,8902446252.18372,534228679.50670004
CMR,1995,2348799529.22059,1636645932.84724,10864772470.9043,712153596.3733501
CMR,1996,2691568972.11885,2313348982.23433,11093538846.4483,378219989.88452005
CMR,1997,2875461379.0151,2354149770.94258,10789458432.6416,521311608.0725198
CMR,1998,2483240189.42057,2295271123.98297,11298144990.4104,187969065.43759966
CMR,1999,2247078226.12803,2059848165.25337,11565826464.8921,187230060.87465978
CMR,2000,2626514827.50102,2437829405.70942,10566579294.9831,188685421.79159975
CMR,2001,2766983730.38158,2881977219.4449,10953485349.1135,-114993489.06332016
CMR,2002,2854249060.11522,3165848310.06235,12417251350.4882,-311599249.9471297
CMR,2003,3104135993.00922,3322828643.6643,15970315034.9903,-218692650.65507984
CMR,2004,3868330225.42171,4008132753.45177,18826214135.6419,-139802528.0300598
CMR,2005,4340055666.03028,4438925461.48196,19509852206.9341,-98869795.45168018
CMR,2006,5055972600.31033,4793806220.74195,20910512974.933,262166379.56838036
CMR,2007,6455516974.46439,6278066804.31152,23928250433.0378,177450170.15287018
CMR,2008,7485406850.66888,8291276215.60017,27715142032.913,-805869364.9312897
CMR,2009,5469950248.91088,6311089300.73215,27932970317.129,-841139051.82127
CMR,2010,6153122906.06151,6841031832.13552,27507501821.0296,-687908926.0740099
CMR,2011,7421773622.74155,8359880285.57138,30630910495.217,-938106662.8298292
CMR,2012,7200040957.28217,7888349867.66926,30155062329.2821,-688308910.3870897
CMR,2013,7973145413.04449,8781390774.25173,33728621180.3231,-808245361.2072401
CMR,2014,8590854302.65916,9905295758.34348,36386544706.0806,-1314441455.6843185
CMR,2015,6760654004.68446,7907933406.453,32210233020.4569,-1147279401.7685404
CMR,2016,6407809686.3797,7333874148.32376,33814337044.3765,-926064461.9440603
CMR,2017,6624479953.0876,7525797297.62893,36098547033.1655,-901317344.5413303
CMR,2018,7486173533.2258,8730827316.89187,39955552189.795,-1244653783.666071
CMR,2019,7874085866.66636,9333197587.66967,39667757527.6578,-1459111721.0033102
CMR,2020,6212103784.55953,7544311297.1449,40773241177.0505,-1332207512.58537
CMR,2021,7430968539.29677,9102291771.32537,45011937346.8384,-1671323232.0286007
CMR,2022,8568684369.04679,9740770348.35567,44347206072.5513,-1172085979.3088808
CMR,2023,8187351908.00398,10153325318.3166,49279410982.826,-1965973410.312621
COD,1960,,,3359404117.64706,
COD,1961,,,3086746857.14286,
COD,1962,,,3779841428.57143,
COD,1963,,,6213185742.57426,
COD,1964,,,2881545272.72727,
COD,1965,,,4043901818.18182,
COD,1966,,,4532660181.81818,
COD,1967,,,3384063371.75792,
COD,1968,,,3909780538.92216,
COD,1969,,,5032434970.05988,
COD,1970,,,4877684910.17964,
COD,1971,,,5594770359.28144,
COD,1972,,,6173712814.37126,
COD,1973,,,7870239461.07784,
COD,1974,,,9596960179.64072,
COD,1975,,,10237343173.6527,
COD,1976,,,9648583224.99212,
COD,1977,,,12344424763.5727,
COD,1978,,,15372608002.3923,
COD,1979,,,15068422236.3663,
COD,1980,,,14394927494.8647,
COD,1981,,,12537821038.2202,
COD,1982,,,13651667371.1676,
COD,1983,,,11006712650.4481,
COD,1984,,,7857729193.20343,
COD,1985,,,7195042616.0071,
COD,1986,,,8095367168.21769,
COD,1987,,,7661625472.57705,
COD,1988,,,8861299976.74158,
COD,1989,,,9021862775.18112,
COD,1990,,,9349764580.41173,
COD,1991,,,9087965281.52726,
COD,1992,,,8206227134.00857,
COD,1993,,,10707792340.0276,
COD,1994,1316878619.73574,1157757147.35338,5820383305.54668,159121472.38235998
COD,1995,1607380673.70666,1338976146.01145,5643439376.10491,268404527.69520998
COD,1996,1731595952.11051,1749529627.1036,5771454939.62404,-17933674.993089914
COD,1997,1142032617.06063,913626093.648502,6090840548.18784,228406523.4121281
COD,1998,1852289978.33832,2044987887.37513,6217806273.31082,-192697909.03680992
COD,1999,1113537727.27273,826448700.0,4711259427.27273,287089027.2727301
COD,2000,2185507246.37681,2971014492.75362,19088046305.7971,-785507246.3768101
COD,2001,891666666.666667,971000000.0,7438189100.33333,-79333333.33333302
COD,2002,1367800837.58331,1190984744.49209,8728038525.14034,176816093.0912199
COD,2003,2145055691.03305,2684033000.70499,8937567059.87754,-538977309.6719398
COD,2004,2340567899.3741,2739841246.91439,10297483481.223,-399273347.5402899
COD,2005,2745153184.24415,3514019567.90736,11964484465.9388,-768866383.6632099
COD,2006,3136076907.38525,3795526223.71938,14451901696.3878,-659449316.3341298
COD,2007,6539494270.72831,6873939038.58308,16737071816.38,-334444767.85477066
COD,2008,7723022141.57319,8854270851.95284,19788515590.1284,-1131248710.379651
COD,2009,5000335046.48877,6738233527.60482,18648372553.0921,-1737898481.1160507
COD,2010,8865916823.14979,10704459667.4929,21565721044.8462,-1838542844.343111
COD,2011,10210736241.2238,11804250540.4891,25839749199.3671,-1593514299.2652988
COD,2012,9027202297.60921,11004111065.3708,29306235285.2597,-1976908767.761591
COD,2013,11910414557.1591,13405258816.321,32679745048.4427,-1494844259.1618996
COD,2014,13226085768.2531,15030792444.5333,35909040925.9375,-1804706676.280201
COD,2015,10512899423.4281,11984597607.3039,37917706497.1793,-1471698183.8757992
COD,2016,8896177271.54238,11871538578.8064,37134801555.3322,-2975361307.264021
COD,2017,13401989368.7016,14843046967.6876,38019264794.8263,-1441057598.986
COD,2018,15485130690.5754,17774432909.8784,47568210009.8172,-2289302219.3029995
COD,2019,13393198275.8799,15205263183.3104,51775829877.2088,-1812064907.4305
COD,2020,13935463325.1914,14559943783.7102,48716961860.1325,-624480458.5187988
COD,2021,22344866757.964,22184221775.3995,55328482783.5393,160644982.5644989
COD,2022,29938355213.702,31736558288.1415,65801547619.5815,-1798203074.439499
COD,2023,29371942664.7165,31210285206.4479,66383287002.9867,-1838342541.7313995
COG,1960,26943546.4781166,112771915.455195,131731862.783017,-85828368.9770784
COG,1961,29515424.4044145,126893746.460238,151675738.926342,-97378322.05582349
COG,1962,50771655.3542926,104827975.215164,166521239.650243,-54056319.860871404
COG,1963,62818525.1195746,99632771.8552955,172233430.657858,-36814246.735720895
COG,1964,70846987.328557,104822271.066871,185693724.905233,-33975283.738314
COG,1965,71410810.831236,105279938.254051,198318064.028924,-33869127.422814995
COG,1966,65939852.9143199,112749007.760905,220613581.972601,-46809154.846585095
COG,1967,72357447.6776995,132519860.554353,237397428.13501,-60162412.87665349
COG,1968,76343640.5031163,143800836.156387,251247457.765525,-67457195.6532707
COG,1969,85012891.2240361,150792096.650779,265040036.417215,-65779205.42674291
COG,1970,95512627.991628,158825947.044154,274960699.885255,-63313319.05252598
COG,1971,104954865.830511,169598347.207089,322128018.955444,-64643481.376578
COG,1972,116257095.893697,212675136.603179,410669263.651798,-96418040.70948201
COG,1973,171385616.32217,235094360.770303,541973362.610423,-63708744.44813302
COG,1974,311584817.291537,348144058.42765,585364634.473977,-36559241.13611299
COG,1975,275298407.142081,489004628.279492,767102680.239967,-213706221.137411
COG,1976,304665660.159715,502196074.137432,754549601.391492,-197530413.97771698
COG,1977,348827333.046871,499430789.326917,765224029.286556,-150603456.280046
COG,1978,384211648.658271,536657900.220273,878771772.202149,-152446251.562002
COG,1979,568348371.734096,582921406.906765,1198749667.42923,-14573035.172668934
COG,1980,1023762095.67461,1025655321.92644,1705796852.89473,-1893226.2518299818
COG,1981,1156656678.97488,1516938858.01288,1993512322.62391,-360282179.0380001
COG,1982,1194134306.38522,1480190944.51012,2160640564.56041,-286056638.12489986
COG,1983,1215274929.40882,1085638605.693,2097274289.75066,129636323.71581984
COG,1984,1351850299.95629,1000785739.24308,2193581365.34299,351064560.71321
COG,1985,1227120963.45231,1210204367.54765,2160872540.03175,16916595.904659986
COG,1986,736631969.173705,992475138.396716,1849268212.30284,-255843169.22301102
COG,1987,958951543.473103,887412826.663,2297753652.34929,71538716.81010306
COG,1988,898779925.220906,894415286.062194,2212536311.99319,4364639.158712029
COG,1989,1159530947.18705,832266750.213918,2389593025.60339,327264196.97313213
COG,1990,1449116806.0998,532937075.946817,2798746050.11354,916179730.1529832
COG,1991,1134481545.07978,764320167.713439,2724853505.80336,370161377.3663411
COG,1992,1193589825.24736,482474332.478474,2933222703.0334,711115492.768886
COG,1993,1149866814.49882,841262291.22952,2684323623.14372,308604523.2693001
COG,1994,1035379949.30792,1313209353.69034,1769365437.78801,-277829404.38242006
COG,1995,1369151207.14014,1345946345.827,2116003867.75536,23204861.313140154
COG,1996,1739316143.9972,1523134197.60317,2540697539.05773,216181946.3940301
COG,1997,1755897583.7437,1397383585.85655,2322719102.6909,358513997.88715005
COG,1998,1487018188.90197,1415791994.18461,1949481379.21951,71226194.71736002
COG,1999,1702267046.49725,1391767818.04081,2354772960.28296,310499228.45644
COG,2000,2591933855.45429,1407787623.31474,3227927697.57921,1184146232.13955
COG,2001,2165209455.40444,1490991861.98556,2796704604.03812,674217593.41888
COG,2002,2473412893.42318,1636664194.67017,3034250923.97726,836748698.75301
COG,2003,2831441511.17512,2664560797.17105,3503723087.74483,166880714.0040698
COG,2004,3750252271.58279,2367531821.97942,4656974940.12721,1382720449.6033697
COG,2005,4987839329.91879,2962430014.59988,6650001680.48544,2025409315.3189096
COG,2006,6253140817.89154,3885735888.24247,8072305029.06514,2367404929.64907
COG,2007,6014868764.4275,7035053890.62456,8782703436.70188,-1020185126.1970606
COG,2008,8551335536.76063,6955613710.35838,11649857673.4436,1595721826.4022493
COG,2009,6269575239.20125,6910587818.27787,9723299915.25312,-641012579.0766201
COG,2010,9010344990.62158,7302180476.78168,13148396211.5955,1708164513.8399
COG,2011,11524199117.771,7981116108.33641,15655383576.6515,3543083009.4345903
COG,2012,10276401661.2795,6964355812.18855,17692911296.3044,3312045849.090949
COG,2013,9506330379.38899,7195794099.24799,17958720699.0868,2310536280.1410007
COG,2014,9521187260.1466,9150318841.84889,17919321078.0284,370868418.2977104
COG,2015,5080489797.75092,9508100091.75427,12434793867.3568,-4427610294.00335
COG,2016,4598648630.75926,8765973302.49731,10931328150.8478,-4167324671.7380505
